ID	ZB_TYPE	SHIPNUMBER	SHIPNUMBER_TYPE	CALLSIGN	SHIPNAME	LENGTH	BEAM	MMSI_NUMBER	MAXIMUM_DRAUGHT	TONNAGE	CATEGORY
88732	B	8803014	IVR		819	30	8		29	0	8010
88733	B	8803027	IVR		815	30	8		29	0	8010
88734	B	8803028	IVR		816	22	5.6		19	0	8010
88735	B	8803029	IVR		10028	72	14.14		26	1003	8010
88736	B	8803031	IVR		10029	74	9.71		26	1000	8010
88737	B	8803032	IVR		10019	70	9.01		26	935	8010
88738	B	8803033	IVR		10020	73	9		26	936	8010
88739	B	8803044	IVR		308	25	14		20	0	8000
88740	B	8803050	IVR		MIZIL	33	6.3		0	0	8400
88741	B	8803053	IVR		10021	70	9.01		26	936	8010
88742	B	8803054	IVR		10022	70	9.01		26	936	8010
88743	B	8803057	IVR		10030	72	14.14		26	1003	8010
88744	B	8803062	IVR		PETROSENI	48	8.04		0	0	8400
88745	B	8803071	IVR		10023	70	9.01		26	936	8010
88746	B	8803072	IVR		10024	70	9		26	936	8010
88747	B	8803076	IVR		10031	72	14.14		26	1003	8010
88748	B	8803077	IVR		10032	72	14.14		26	1003	8010
88749	B	8803115	IVR		10036	74	9.71		26	1000	8010
88750	B	8803117	IVR		TECUCI	48	8.04		0	0	8400
88751	B	8803137	IVR		CARBUNESTI	33	6.3		0	0	8400
88752	B	8803141	IVR		AGNITA	47	8.04		0	0	8400
88753	B	8803142	IVR		PETRILA	48	8.04		0	0	8400
88754	B	8803163	IVR		10033	75	9.7		26	1003	8010
88755	B	8803164	IVR		10034	75	9.7		26	1003	8010
88756	B	8803168	IVR		10025	70	9.02		26	913	8010
88757	B	8803169	IVR		10026	70	9.01		26	913	8010
88758	B	8803195	IVR		10035	72	9.51		26	1003	8010
88759	B	8803200	IVR		SAGEATA	27	5.05		8	0	8440
88760	B	8803201	IVR		10031	70	9.02		26	913	8010
88761	B	8803202	IVR		10032	70	9.01		26	920	8010
88762	B	8803211	IVR		821	22	5.6		19	0	8010
88763	B	8803212	IVR		822	30	8		29	0	8010
88764	B	8803214	IVR		824	0	0		0	67	8010
88765	B	8803217	IVR		10037	72	9.51		26	1003	8010
88766	B	8803218	IVR		10027	70	9.02		26	911	8010
88767	B	8803219	IVR		10028	70	9.01		26	909	8010
88768	B	8803220	IVR		10029	70	9.02		26	911	8010
88769	B	8803251	IVR		10033	73	9		26	912	8010
88770	B	8803252	IVR		10034	70	9.01		26	911	8010
88771	B	8803254	IVR		10038	75	9.7		26	1003	8010
88772	B	8803261	IVR		10039	72	9.51		26	1003	8010
88773	B	8803264	IVR		10035	70	9.01		26	908	8010
88774	B	8803265	IVR		10036	73	9		26	913	8010
88775	B	8803272	IVR		311	23	14.7		20	0	8000
88776	B	8803273	IVR		312	23	14.5		20	0	8000
88777	B	8803287	IVR		10040	74	9.71		26	1000	8010
88778	B	8803288	IVR		10041	72	9.51		26	1003	8010
88779	B	8803289	IVR		10042	72	9.51		26	1003	8010
88780	B	8803291	IVR		10044	72	9.51		26	1003	8010
88781	B	8803292	IVR		10045	72	9.51		26	1003	8010
88782	B	8803293	IVR		10046	72	9.51		26	1003	8010
88783	B	8803306	IVR		DREDGERNESTI	48	8.04		0	0	8400
88784	B	8803308	IVR		LEHLIU	33	6.5		0	0	8400
88785	B	8803310	IVR		HATEG	45	7.2		0	0	8400
88786	B	8803333	IVR		10037	73	9		26	912	8010
88787	B	8803335	IVR		10038	70	9		26	913	8010
88788	B	8803340	IVR		502	20	4		15	355	8020
88789	B	8803352	IVR		10039	73	9		26	912	8010
88790	B	8803353	IVR		10040	73	9		26	908	8010
88791	B	8803354	IVR		10041	70	9		26	913	8010
88792	B	8803355	IVR		10042	70	9.01		26	913	8010
88793	B	8803356	IVR		10043	70	9.01		26	909	8010
88794	B	8803357	IVR		10044	70	9.02		26	913	8010
88795	B	8803358	IVR		10045	70	9.01		26	913	8010
88796	B	8803359	IVR		10046	70	9.01		24	912	8010
88797	B	8803360	IVR		10047	70	9		26	912	8010
88798	B	8803375	IVR		826	30	7		29	0	8010
88799	B	8803378	IVR		829	30	8		29	0	8010
88800	B	8803379	IVR		830	30	8		29	0	8010
88801	B	8803386	IVR		10047	72	9.51		26	1003	8010
88802	B	8803387	IVR		10048	72	9.51		26	1003	8010
88803	B	8803410	IVR		832	30	8		29	0	8010
88804	B	8803415	IVR		314	22	14.5		25	0	8000
88805	B	8803430	IVR		10049	74	9.71		26	1000	8010
88806	B	8803439	IVR		501	20	4		15	55	8020
88807	B	8803441	IVR		503	20	4		15	56	8020
88808	B	8803447	IVR		10050	74	9.71		26	1000	8010
88809	B	8803448	IVR		10051	72	9.51		26	1003	8010
88810	B	8803455	IVR		45	30	6.74		20	0	8010
88811	B	8803470	IVR		BORZESTI	33	6.3		0	0	8400
88812	B	8803471	IVR		SAVINESTI	33	6.5		0	0	8400
88813	B	8803486	IVR		836	30	8		29	0	8010
88814	B	8803498	IVR		504	20	4		15	0	8020
88815	B	8803524	IVR		11001	76	11		27	1115	8010
88816	B	8803525	IVR		11002	77	10.01		23	1148	8010
88817	B	8803527	IVR		11004	76	11		27	1150	8010
88818	B	8803528	IVR		11005	76	11		27	1148	8010
88819	B	8803529	IVR		11006	77	10.01		27	1150	8010
88820	B	8803530	IVR		11007	73	10.01		27	1150	8010
88821	B	8803531	IVR		11008	76	11		27	1116	8010
88822	B	8803532	IVR		11009	73	10.01		27	1150	8010
88823	B	8803533	IVR		11010	73	10.01		27	1150	8010
88824	B	8803537	IVR		ALBA	34	10.17		0	0	8430
88825	B	8803538	IVR		13901	78	11		27	1390	8020
88826	B	8803543	IVR		505	20	4		15	355	8020
88827	B	8803544	IVR		506	20	4		15	355	8020
88828	B	8803555	IVR		13902	75	11		28	1390	8020
88829	B	8803561	IVR		11011	73	10.01		27	1150	8010
88830	B	8803563	IVR		11013	77	10.01		27	1150	8010
88831	B	8803564	IVR		11014	77	10		27	1150	8010
88832	B	8803565	IVR		11015	77	10.01		27	1150	8010
88833	B	8803566	IVR		11016	77	10.01		27	1150	8010
88834	B	8803567	IVR		11017	77	10.01		27	1150	8010
88835	B	8803568	IVR		11018	76	11		27	1145	8010
88836	B	8803569	IVR		11019	77	10		27	1150	8010
88837	B	8803570	IVR		11020	76	11		27	1121	8010
88838	B	8803571	IVR		838	30	7		29	0	8010
88839	B	8803573	IVR		840	30	7		29	0	8010
88840	B	8803575	IVR		842	30	7		29	0	8010
88841	B	8803578	IVR		841	22	5.6		19	0	8010
88842	B	8803678	IVR		845	30	3.8		29	0	8010
88843	B	8803679	IVR		846	30	3.8		29	0	8010
88844	B	8803697	IVR		11021	77	10.01		27	1148	8010
88845	B	8803698	IVR		11022	77	10.01		27	1100	8010
88846	B	8803699	IVR		11023	77	10.01		27	1150	8010
88847	B	8803700	IVR		11024	77	10.01		27	1150	8010
88848	B	8803701	IVR		11025	77	10.01		27	1148	8010
88849	B	8803753	IVR		DROBETA	64	8.8		0	0	8400
88850	B	8803754	IVR		11026	77	10.01		27	1150	8010
88851	B	8803755	IVR		11027	77	10.01		27	1150	8010
88852	B	8803756	IVR		11028	76	11		27	1126	8010
88853	B	8803757	IVR		11029	77	10.01		27	1150	8010
88854	B	8803758	IVR		11030	76	11		27	1150	8010
88855	B	8803759	IVR		11031	77	10.01		27	1150	8010
88856	B	8803761	IVR		11033	76	11		27	1126	8010
88857	B	8803762	IVR		11034	77	10.01		27	1150	8010
88858	B	8803763	IVR		11035	76	11		27	1148	8010
88859	B	8803764	IVR		11036	77	10.01		27	1150	8010
88860	B	8803765	IVR		11037	76	11		27	1150	8010
88861	B	8803766	IVR		11038	77	10.01		27	1150	8010
88862	B	8803767	IVR		11039	77	10.01		27	1150	8010
88863	B	8803769	IVR		11041	76	11		27	1148	8010
88864	B	8803770	IVR		11042	77	10.01		27	1150	8010
88865	B	8803771	IVR		11043	77	10.01		27	1150	8010
88866	B	8803772	IVR		11044	77	10.01		27	1150	8010
88867	B	8803802	IVR		30108	89	11.04		44	2906	8160
88868	B	8803803	IVR		30109	89	11.04		44	2906	8160
88869	B	8803804	IVR		30110	89	11.04		44	2906	8160
88870	B	8803856	IVR		DACIA	64	8.8		0	0	8400
88871	B	8803864	IVR		849	22	5.6		19	0	8010
88872	B	8803865	IVR		850	22	5.6		19	0	8010
88873	B	8803871	IVR		851	30	7		29	0	8010
88874	B	8803872	IVR		852	30	7		29	0	8010
88875	B	8803873	IVR		LUDUS	34	2.6		0	0	8400
88876	B	8803875	IVR		COZIA	33	6.5		0	0	8400
88877	B	8803903	IVR		50	22	5.6		19	0	8010
88878	B	8803916	IVR		316	22	14.5		25	0	8000
88879	B	8804042	IVR		17019	76	10.96		27	1720	8160
88880	B	8804043	IVR		17020	76	10.96		27	1720	8160
88881	B	8804050	IVR		SITARU	27	5.3		8	0	8440
88882	B	8804051	IVR		FREGATA	27	5.3		24	0	8440
88883	B	8804065	IVR		17021	76	10.96		27	1720	8160
88884	B	8804066	IVR		17022	76	10.96		27	1720	8160
88885	B	8804067	IVR		17023	77	11		39	1720	8160
88886	B	8804105	IVR		AVRIG	34	10.17		0	0	8430
88887	B	8804107	IVR		RAPID	27	5		6	0	8440
88888	B	8804118	IVR		CREVEDIA	17	3.6		0	0	8400
88889	B	8804158	IVR		STURZU	27	5.3		8	0	8440
88890	B	8804269	IVR		JARISTEA 1	89	11		22	0	8010
88891	B	8804300	IVR		15101	70	11		31	1474	8160
88892	B	8804301	IVR		15102	70	11		31	1475	8160
88893	B	8804302	IVR		15103	70	11		31	1475	8160
88894	B	8804303	IVR		15104	70	10.99		31	1400	8160
88895	B	8804304	IVR		15105	70	11		31	1475	8160
88896	B	8804305	IVR		15106	70	11		31	1475	8160
88897	B	8804309	IVR		318	22	14.5		25	0	8000
88898	B	8804310	IVR		15107	70	11		31	1475	8160
88899	B	8804311	IVR		15108	70	11		31	1475	8160
88900	B	8804312	IVR		15109	70	11		31	1475	8160
88901	B	8804315	IVR		20001	76	11		27	1982	8160
88902	B	8804316	IVR		20002	76	11		36	1982	8160
88903	B	8804317	IVR		20003	76	11		36	1800	8160
88904	B	8804318	IVR		20004	76	11		36	1982	8160
88905	B	8804320	IVR		20056	76	11.03		36	2000	8160
88906	B	8804321	IVR		20057	76	11.03		36	2000	8160
88907	B	8804322	IVR		20058	75	11		30	1800	8160
88908	B	8804333	IVR		15111	71	11.6		31	1500	8160
88909	B	8804334	IVR		15112	70	11		31	1475	8160
88910	B	8804366	IVR		15113	70	11		31	1475	8160
88911	B	8804367	IVR		15114	70	11		31	1500	8160
88912	B	8804368	IVR		FULGER	27	5		15	0	8440
88913	B	8804372	IVR		BUMBESTI	34	11.24		0	0	8430
88914	B	8804373	IVR		BEIUS	33	11.24		0	0	8430
88915	B	8804379	IVR		863	0	0		0	0	8010
88916	B	8804380	IVR		864	30	8		29	0	8010
88917	B	8804381	IVR		20059	75	11		30	1800	8160
88918	B	8804385	IVR		857	22	5.6		19	0	8010
88919	B	8804394	IVR		866	30	8		29	0	8010
88920	B	8804395	IVR		867	30	8		29	0	8010
88921	B	8804397	IVR		869	30	8		29	0	8010
88922	B	8804399	IVR		MUNTENIA	62	11.32		32	0	8440
88923	B	8804400	IVR		MOLDOVA	61	11.3		32	0	8440
88924	B	8804401	IVR		MEHEDINTI	61	11.3		32	0	8440
88925	B	8804402	IVR		VRANCEA	61	11.31		18	0	8440
88926	B	8804431	IVR		11045	77	10		27	1148	8010
88927	B	8804432	IVR		11046	76	11		27	1148	8010
88928	B	8804433	IVR		11047	76	11		27	1126	8010
88929	B	8804434	IVR		11048	76	11		27	1126	8010
88930	B	8804442	IVR		VENUS	27	5		8	0	8440
88931	B	8804445	IVR		ISTRIA	62	11.3		24	0	8440
88932	B	8804447	IVR		15117	70	11		31	1475	8160
88933	B	8804448	IVR		15118	70	11		31	1475	8160
88934	B	8804449	IVR		15119	70	11		31	1475	8160
88935	B	8804450	IVR		15120	70	11		31	1475	8160
88936	B	8804451	IVR		15121	71	11.6		31	1475	8160
88937	B	8804452	IVR		15122	70	11		31	1475	8160
88938	B	8804457	IVR		POSEIDON	35	9.6		32	0	8440
88939	B	8804474	IVR		20005	76	11		36	1982	8160
88940	B	8804475	IVR		20006	76	11		36	1982	8160
88941	B	8804478	IVR		4478	30	6.74		20	0	8010
88942	B	8804485	IVR		11050	77	10		27	1148	8010
88943	B	8804486	IVR		11051	77	10		27	1150	8010
88944	B	8804487	IVR		11052	76	11		27	1148	8010
88945	B	8804488	IVR		11053	77	10		27	1148	8010
88946	B	8804489	IVR		11054	76	11		27	1148	8010
88947	B	8804503	IVR		15123	70	11		31	1475	8160
88948	B	8804504	IVR		15124	70	11		31	1475	8160
88949	B	8804506	IVR		871	30	8		29	0	8010
88950	B	8804507	IVR		872	30	8		29	0	8010
88951	B	8804508	IVR		873	30	8		29	0	8010
88952	B	8804509	IVR		874	30	8		29	0	8010
88953	B	8804510	IVR		875	30	8		29	0	8010
88954	B	8804511	IVR		876	30	8		29	0	8010
88955	B	8804513	IVR		878	30	8		29	0	8010
88956	B	8804526	IVR		15125	71	11.6		31	1500	8160
88957	B	8804527	IVR		15126	70	11		31	1475	8160
88958	B	8804544	IVR		20007	76	11		36	1982	8160
88959	B	8804545	IVR		20008	76	11		36	2320	8160
88960	B	8804547	IVR		30010	89	11.03		44	2895	8160
88961	B	8804548	IVR		30011	89	11.04		44	2895	8160
88962	B	8804552	IVR		15127	70	11		31	1475	8160
88963	B	8804553	IVR		15128	70	11		31	1475	8160
88964	B	8804554	IVR		DR 4554	70	11		0	1500	8160
88965	B	8804555	IVR		15130	70	11		31	1475	8160
88966	B	8804556	IVR		15131	70	11		31	1475	8160
88967	B	8804557	IVR		15132	71	11.6		31	1500	8160
88968	B	8804568	IVR		ATLAS	40	19.02		20	0	8000
88969	B	8804587	IVR		13903	78	11		28	1390	8020
88970	B	8804588	IVR		13904	78	11		27	1390	8020
88971	B	8804597	IVR		TISMANA	27	5		15	0	8440
88972	B	8804598	IVR		OLANESTI	27	5		15	0	8440
88973	B	8804599	IVR		4599	30	6.74		20	0	8010
88974	B	8804600	IVR		4600	30	6.74		20	0	8010
88975	B	8804629	IVR		4629	77	18.17		0	0	8460
88976	B	8804631	IVR		CALAFAT	33	11.24		0	0	8430
88977	B	8804632	IVR		CALAN	33	10.18		0	0	8430
88978	B	8804641	IVR		VIJELIA	35	11		32	0	8440
88979	B	8804683	IVR		20009	76	11		36	1982	8160
88980	B	8804684	IVR		20010	76	11		36	1982	8160
88981	B	8804685	IVR		20011	76	11		36	1800	8160
88982	B	8804686	IVR		20012	76	11		36	1982	8160
88983	B	8804692	IVR		ORASTIE	32	5.8		0	0	8400
88984	B	8804696	IVR		BANAT	61	11.3		32	0	8440
88985	B	8804762	IVR		894	22	5.6		19	0	8010
88986	B	8804851	IVR		RISNOV	32	5.8		0	0	8400
88987	B	8804877	IVR		20013	76	11		36	1982	8160
88988	B	8804878	IVR		20014	76	11		36	1800	8160
88989	B	8804882	IVR		15133	71	11.6		31	1500	8160
88990	B	8804883	IVR		15134	70	11		31	1475	8160
88991	B	8804884	IVR		DR 4884	70	11		0	1500	8160
88992	B	8804895	IVR		15136	70	11		31	1475	8160
88993	B	8804896	IVR		15137	71	11.6		31	1500	8160
88994	B	8804900	IVR		13905	78	11		27	1390	8020
88995	B	8804901	IVR		13906	78	11		27	1390	8020
88996	B	8804906	IVR		TIMPA	34	10.17		0	0	8430
88997	B	8804907	IVR		MOTRU	34	10.17		0	0	8430
88998	B	8804911	IVR		11055	61	11		26	1000	8160
88999	B	8804912	IVR		11056	61	11		26	1000	8160
89000	B	8804913	IVR		11057	61	11		26	1000	8160
89001	B	8804914	IVR		11058	61	10.98		26	1000	8160
89002	B	8804915	IVR		11059	61	11		26	1000	8160
89003	B	8804916	IVR		11060	61	11		26	1000	8160
89004	B	8804917	IVR		11061	61	10.97		26	1000	8160
89005	B	8804918	IVR		11062	61	11		26	1000	8160
89006	B	8804919	IVR		11063	61	10.98		26	1000	8160
89007	B	8804920	IVR		11064	61	10.98		26	1000	8160
89008	B	8804921	IVR		11068	60	11		26	1000	8160
89009	B	8804922	IVR		11066	60	11		26	1000	8160
89010	B	8804923	IVR		11067	60	11		26	1000	8160
89011	B	8804925	IVR		11069	60	11		26	1000	8160
89012	B	8804926	IVR		11070	61	10.98		26	1000	8160
89013	B	8804927	IVR		11071	60	11		26	1000	8160
89014	B	8804948	IVR		11072	77	10		27	1148	8160
89015	B	8804949	IVR		11073	77	10		27	1148	8160
89016	B	8804950	IVR		11074	77	10		27	1148	8160
89017	B	8804951	IVR		11075	76	11		27	1148	8010
89018	B	8804952	IVR		11076	77	10		27	1148	8160
89019	B	8804953	IVR		11077	76	11		27	1148	8010
89020	B	8804954	IVR		11078	77	10		27	1148	8160
89021	B	8804955	IVR		11079	77	10		27	1148	8160
89022	B	8804956	IVR		11080	77	10		27	1148	8160
89023	B	8804957	IVR		COMARNIC	33	10.18		0	0	8430
89024	B	8804958	IVR		DOROHOI	33	11.24		0	0	8430
89025	B	8804959	IVR		UNIREA	35	10.1		0	0	8430
89026	B	8804960	IVR		MILCOV	34	10.17		0	0	8430
89027	B	8804967	IVR		15140	70	11		31	1475	8160
89028	B	8804968	IVR		DR 4968	70	11		0	1500	8160
89029	B	8804969	IVR		DR 4969	70	11		0	1500	8160
89030	B	8804991	IVR		20015	76	11		36	1982	8160
89031	B	8804992	IVR		20016	76	11		36	1800	8160
89032	B	8804993	IVR		20017	76	11		36	1982	8160
89033	B	8804994	IVR		20018	76	11		36	1982	8160
89034	B	8804999	IVR		MIRCESTI	45	7.09		27	0	8440
89035	B	8805000	IVR		MALNAS	45	8.87		24	0	8440
89036	B	8805011	IVR		321	32	15.82		20	0	8000
89037	B	8805062	IVR		DR 5062	70	11		0	1500	8160
89038	B	8805063	IVR		15144	71	11.6		31	1500	8160
89039	B	8805064	IVR		15145	70	11		31	1475	8160
89040	B	8805065	IVR		15146	71	11.6		31	1492	8160
89041	B	8805066	IVR		15147	70	11		31	1475	8160
89042	B	8805067	IVR		15148	70	11		31	1475	8160
89043	B	8805068	IVR		15149	71	11.6		31	1492	8160
89044	B	8805069	IVR		15150	70	11		31	1475	8160
89045	B	8805070	IVR		15151	71	11.6		31	1492	8160
89046	B	8805071	IVR		15152	70	11		31	1475	8160
89047	B	8805074	IVR		MOINESTI	45	8.86		24	0	8440
89048	B	8805075	IVR		MOGOSOAIA	30	7.09		27	0	8440
89049	B	8805092	IVR		15153	71	11.6		27	1500	8160
89050	B	8805093	IVR		15154	71	11.65		27	1500	8160
89051	B	8805094	IVR		15155	71	11.6		27	1500	8160
89052	B	8805095	IVR		15156	71	11.6		27	1500	8160
89053	B	8805096	IVR		15157	71	11.65		27	1500	8160
89054	B	8805097	IVR		15158	71	11.6		27	1463	8160
89055	B	8805098	IVR		15159	71	11.6		27	1500	8160
89056	B	8805099	IVR		15160	71	11.6		27	1500	8160
89057	B	8805100	IVR		15161	71	11.6		27	1500	8160
89058	B	8805101	IVR		15162	71	11.6		27	1500	8160
89059	B	8805144	IVR		15163	70	10.99		31	1500	8160
89060	B	8805145	IVR		11081	61	11		26	1000	8160
89061	B	8805146	IVR		11082	60	11		26	1000	8160
89062	B	8805147	IVR		11083	60	11		26	1000	8160
89063	B	8805179	IVR		PERIS	30	11.23		0	0	8430
89064	B	8805180	IVR		PIETROSITA	30	11		0	0	8430
89065	B	8805181	IVR		SLATINA	30	11.23		0	0	8430
89066	B	8805182	IVR		SIMERIA	35	10.1		0	0	8430
89067	B	8805197	IVR		TIRNAVENI	33	6.3		0	0	8400
89068	B	8805201	IVR		ANINA	21	7.78		0	0	8430
89069	B	8805202	IVR		AZUGA	21	7.6		0	0	8430
89070	B	8805204	IVR		17009	77	11		39	1720	8160
89071	B	8805205	IVR		15164	71	11.6		27	1500	8160
89072	B	8805206	IVR		15165	71	11.6		27	1500	8160
89073	B	8805207	IVR		15166	71	11.6		27	1500	8160
89074	B	8805208	IVR		15167	71	11.6		27	1500	8160
89075	B	8805209	IVR		15168	71	11.6		27	1358	8160
89076	B	8805210	IVR		15169	71	11.6		27	1500	8160
89077	B	8805211	IVR		15170	71	11.6		27	1500	8160
89078	B	8805212	IVR		15171	71	11.6		27	1358	8160
89079	B	8805213	IVR		15172	71	11.6		27	1500	8160
89080	B	8805214	IVR		15173	71	11.6		27	1500	8160
89081	B	8805215	IVR		15174	71	11.6		27	1500	8160
89082	B	8805216	IVR		15175	71	11.65		27	1500	8160
89083	B	8805217	IVR		15176	71	11.6		27	1500	8160
89084	B	8805218	IVR		15177	71	11.65		27	1500	8160
89085	B	8805219	IVR		15178	71	11.6		27	1500	8160
89086	B	8805221	IVR		SALONTA	30	11.25		0	0	8430
89087	B	8805222	IVR		SALAJ	30	11.23		0	0	8430
89088	B	8805223	IVR		SIGHISOARA	52	10		27	0	8440
89089	B	8805224	IVR		FELDIOARA	45	8.87		27	0	8440
89090	B	8805242	IVR		11084	61	11		26	1000	8160
89091	B	8805243	IVR		11085	60	11		26	1000	8160
89092	B	8805244	IVR		11086	60	11		26	1000	8160
89093	B	8805245	IVR		11087	60	11		26	1000	8160
89094	B	8805246	IVR		11088	60	11		26	1000	8160
89095	B	8805247	IVR		11089	60	11		26	1000	8160
89096	B	8805248	IVR		11090	60	11		26	1000	8160
89097	B	8805249	IVR		11091	60	11		26	1000	8160
89098	B	8805250	IVR		11092	61	10.99		26	1000	8160
89099	B	8805252	IVR		11094	61	10.99		26	1000	8160
89100	B	8805253	IVR		11095	61	11		27	1000	8160
89101	B	8805262	IVR		15179	70	10.99		31	1400	8160
89102	B	8805263	IVR		15180	71	11.6		27	1492	8160
89103	B	8805264	IVR		15181	70	10.98		31	1492	8160
89104	B	8805265	IVR		15182	70	10.99		31	1492	8160
89105	B	8805266	IVR		15183	70	11		31	1400	8160
89106	B	8805267	IVR		15184	71	11.6		27	1492	8160
89107	B	8805268	IVR		15185	70	10.99		31	1492	8160
89108	B	8805269	IVR		15186	70	10.99		31	1492	8160
89109	B	8805270	IVR		15187	70	10.99		31	1400	8160
89110	B	8805271	IVR		15188	70	11		31	1497	8160
89111	B	8805273	IVR		15190	71	11.6		27	1492	8160
89112	B	8805274	IVR		15191	70	11		31	1497	8160
89113	B	8805275	IVR		15192	70	10.99		31	1400	8160
89114	B	8805276	IVR		15193	70	10.99		31	1497	8160
89115	B	8805277	IVR		15194	70	10.99		31	1497	8160
89116	B	8805278	IVR		15195	70	10.99		31	1497	8160
89117	B	8805279	IVR		15196	70	10.98		31	1400	8160
89118	B	8805280	IVR		15197	70	11		31	1497	8160
89119	B	8805281	IVR		15198	70	11		31	1475	8160
89120	B	8805282	IVR		15199	71	11.6		27	1492	8160
89121	B	8805283	IVR		15200	72	11		31	1475	8160
89122	B	8805284	IVR		15201	70	11		31	1475	8160
89123	B	8805285	IVR		15202	70	11		31	1475	8160
89124	B	8805286	IVR		15203	73	11		31	1475	8160
89125	B	8805287	IVR		15204	71	11.6		27	1492	8160
89126	B	8805289	IVR		15206	71	11.6		27	1492	8160
89127	B	8805290	IVR		15207	71	11.6		27	1492	8160
89128	B	8805291	IVR		15208	71	11.6		27	1492	8160
89129	B	8805292	IVR		15209	70	11		31	1475	8160
89130	B	8805293	IVR		15210	71	11.6		27	1492	8160
89131	B	8805294	IVR		15211	72	11		31	1475	8160
89132	B	8805295	IVR		15212	71	11.6		27	1462	8160
89133	B	8805296	IVR		15213	71	11.6		27	1500	8160
89134	B	8805297	IVR		15214	71	11.6		27	1500	8160
89135	B	8805298	IVR		15215	70	11		31	1475	8160
89136	B	8805299	IVR		15216	71	11.6		27	1493	8160
89137	B	8805300	IVR		15217	70	11		31	1475	8160
89138	B	8805301	IVR		15218	70	11		31	1500	8160
89139	B	8805304	IVR		PALTINIS	33	6.3		0	0	8400
89140	B	8805305	IVR		SACELE	33	6.3		0	0	8400
89141	B	8805310	IVR		MURES	45	8.86		27	0	8440
89142	B	8805311	IVR		MARAMURES	45	8.86		27	0	8440
89143	B	8805313	IVR		ORADEA	35	11.2		0	0	8430
89144	B	8805314	IVR		PITESTI	34	12.52		0	0	8430
89145	B	8805316	IVR		FERRYAU	34	11.15		0	0	8430
89146	B	8805317	IVR		BUZAU	34	11.15		0	0	8430
89147	B	8805341	IVR		AURORA	21	7.78		0	0	8430
89148	B	8805399	IVR		15219	71	11.6		27	1358	8160
89149	B	8805400	IVR		15220	71	11.65		27	1500	8160
89150	B	8805401	IVR		15221	71	11.6		27	1358	8160
89151	B	8805402	IVR		15222	71	11.6		27	1500	8160
89152	B	8805403	IVR		15223	71	11.65		27	1500	8160
89153	B	8805404	IVR		15224	71	11.65		27	1500	8160
89154	B	8805405	IVR		15225	71	11.6		27	1358	8160
89155	B	8805406	IVR		15226	71	11.65		27	1500	8160
89156	B	8805407	IVR		15227	71	11.6		27	1500	8160
89157	B	8805408	IVR		15228	71	11.6		27	1500	8160
89158	B	8805409	IVR		15229	71	11.6		27	1358	8160
89159	B	8805410	IVR		15230	71	11.6		27	1500	8160
89160	B	8805411	IVR		15231	71	11.6		27	1500	8160
89161	B	8805413	IVR		15233	71	12		27	1500	8160
89162	B	8805414	IVR		15234	71	11.6		27	1358	8160
89163	B	8805415	IVR		15235	71	11.6		27	1500	8160
89164	B	8805416	IVR		15236	71	11.6		27	1500	8160
89165	B	8805417	IVR		15237	71	11.6		27	1500	8160
89166	B	8805418	IVR		15238	71	11.6		27	1500	8160
89167	B	8805419	IVR		15239	71	11.6		27	1358	8160
89168	B	8805420	IVR		15240	70	11		31	1500	8160
89169	B	8805421	IVR		15241	70	11		31	1497	8160
89170	B	8805422	IVR		15242	71	11.6		27	1500	8160
89171	B	8805423	IVR		15243	71	11.6		27	1500	8160
89172	B	8805424	IVR		15244	70	11		13	1475	8160
89173	B	8805426	IVR		15246	71	11.6		27	1500	8160
89174	B	8805427	IVR		15247	70	11		31	1400	8160
89175	B	8805428	IVR		15248	70	11		31	1478	8160
89176	B	8805430	IVR		15250	70	11.02		31	1478	8160
89177	B	8805431	IVR		15251	70	11.02		31	1478	8160
89178	B	8805432	IVR		15252	70	10.99		31	1400	8160
89179	B	8805433	IVR		15253	70	10.98		31	1492	8160
89180	B	8805434	IVR		15254	70	11		31	1492	8160
89181	B	8805435	IVR		15255	70	10.98		31	1492	8160
89182	B	8805438	IVR		17010	77	11		39	1720	8160
89183	B	8805531	IVR		11123	61	11		26	1000	8160
89184	B	8805535	IVR		925	22	5.6		19	0	8010
89185	B	8805537	IVR		927	22	5.6		19	0	8010
89186	B	8805607	IVR		VATRA DORNEI	22	4.06		12	0	8440
89187	B	8805645	IVR		VILCEA	30	11.24		0	0	8430
89188	B	8805674	IVR		20019	76	11		36	1982	8160
89189	B	8805675	IVR		20020	76	11		36	1982	8160
89190	B	8805676	IVR		20021	76	11		36	2137	8160
89191	B	8805677	IVR		20022	76	11		36	2137	8160
89192	B	8805678	IVR		20023	76	11		36	1800	8160
89193	B	8805679	IVR		20024	76	11		36	1977	8160
89194	B	8805680	IVR		20025	76	11		36	1977	8160
89195	B	8805681	IVR		20026	76	11.31		36	1949	8160
89196	B	8805682	IVR		20027	76	11.31		36	1986	8160
89197	B	8805683	IVR		20028	76	11		36	1976	8160
