ID	BERTH_TYPE	BERTH_NR	NAME	PARTICULARS	DT_ADDED	DT_MODIFIED	X_COORD	Y_COORD	ORIENTATION	DEFAULT_MOORING_CODE	MOORING_POLES	COMPANY_NAME	BERTH_CODE
8553	O	9652	VERVALLEN LIGPL	SCHDM SOUFFLET -	5/9/2011 09:11	7/2/2013 12:40	86690	434994		SB			
8556	O	9657	VERVALLEN LIGPL	LEKHV -	5/9/2011 09:11	7/2/2013 12:40	89134	435564					
8557	O	9658	VERVALLEN LIGPL	LLOYD -	5/9/2011 09:11	7/2/2013 12:40	91272	435142					
8558	O	9659	VERVALLEN LIGPL	MARGH -	5/9/2011 09:11	7/2/2013 12:40	88040	432570					
8559	O	966	WER 2 STR		5/9/2011 09:11	7/2/2013 12:40	79082	434044	343	SB		WER 2 STR	
8560	O	9660	VERVALLEN LIGPL	MERWH -	5/9/2011 09:11	7/2/2013 12:40	88708	436424					
8561	O	9661	VERVALLEN LIGPL	PET 5 -	5/9/2011 09:11	7/2/2013 12:40	71158	439680					
8562	O	9662	VERVALLEN LIGPL	SCHHV -	5/9/2011 09:11	7/2/2013 12:40	90816	435194					
8563	O	9663	VERVALLEN LIGPL	SLEEPBOOTHAVEN NZ	5/9/2011 09:11	7/2/2013 12:40	89096	434960					
8564	O	9664	VERVALLEN LIGPL	TORTH -	5/9/2011 09:11	7/2/2013 12:40	78856	433670					
8565	O	9665	VERVALLEN LIGPL	VULCH -	5/9/2011 09:11	7/2/2013 12:40	84522	435844					
8566	O	9666	VERVALLEN LIGPL	VYFSL -	5/9/2011 09:11	7/2/2013 12:40	85152	435412					
8567	O	9667	VERVALLEN LIGPL	WER 1 -	5/9/2011 09:11	7/2/2013 12:40	80094	434004					
8568	O	9668	VERVALLEN LIGPL	WER 2	5/9/2011 09:11	7/2/2013 12:40	79248	433664	163	BB			
8569	O	9669	WERKH HBR		5/9/2011 09:11	7/2/2013 12:40	87768	434340	290	BB		WERKH HBR	
8570	O	967	EEMHV ECT ZZ		5/9/2011 09:11	7/2/2013 12:40	87668	432720	313	BB		EEMHV ECT ZZ	
8571	O	9670	VERVALLEN LIGPL	WILHK -	5/9/2011 09:11	7/2/2013 12:40	93274	435860					
8572	O	9671	VERVALLEN LIGPL	WILTH -	5/9/2011 09:11	7/2/2013 12:40	85828	435076					
8573	O	9672	VERVALLEN LIGPL	YSELH -	5/9/2011 09:11	7/2/2013 12:40	89500	435536					
8574	O	9673	YSELK NM CJ		5/9/2011 09:11	7/2/2013 12:40	89546	435450				YSELK NM CJ	
8575	O	9674	VERVALLEN LIGPL	PET 3 -	5/9/2011 09:11	7/2/2013 12:40	79582	432632					
8576	O	9675	LIJST-A	LIJST BESTEMD VOOR LIGPLAATSEN IN IVS-VBS	5/9/2011 09:11	7/2/2013 12:40	75000	445000					
8577	O	9676	LIJST-B	LIJST MET HAVENPLAATSEN VOOR HET IVS-VBS	5/9/2011 09:11	7/2/2013 12:40	75000	445000					
8578	O	9677	DORDR MERW2 TANKSTG	STG 2 D572	5/9/2011 09:11	7/2/2013 12:40	108668	425822				DORDR MERW2 TANKSTG	
8579	O	9678	JONAS		5/9/2011 09:11	7/2/2013 12:40	75000	445000					
8580	O	9679	VERVALLEN LIGPL	RWANDA	5/9/2011 09:11	7/2/2013 12:40	56000	448500					
8581	O	9680	FRISO STEINWEG		5/9/2011 09:11	7/2/2013 12:40	88324	433244	290	BB		FRISO STEINWEG	
1024	G	3034	PET 2 SHELL		5/9/2011 09:11	7/2/2013 12:40	84696	433766	286	BB		PET 2 SHELL	
1026	G	3036	PET 2 SHELL		5/9/2011 09:11	7/2/2013 12:40	84528	433826	65	SB		PET 2 SHELL	
1028	G	3038	PET 2 SHELL		5/9/2011 09:11	7/2/2013 12:40	84348	433742	245	SB		PET 2 SHELL	
1030	G	304	KEILH HBR		5/9/2011 09:11	7/2/2013 12:40	88962	435812	58			KEILH HBR	
1031	G	3040	PET 2 SHELL		5/9/2011 09:11	7/2/2013 12:40	84166	433658	245	SB		PET 2 SHELL	
1033	G	3042	PET 2 SHELL		5/9/2011 09:11	7/2/2013 12:40	83984	433572	245	SB		PET 2 SHELL	
1035	G	306	KEILH HBR		5/9/2011 09:11	7/2/2013 12:40	88802	435694	328			KEILH HBR	
1037	G	308	KEILH HBR		5/9/2011 09:11	7/2/2013 12:40	88652	435618	58			KEILH HBR	
1039	G	31	VERVALLEN LIGPL	"PER 1-1-96 VERVALLEN WAALH B 31 160 12,00 <110"	5/9/2011 09:11	7/2/2013 12:40	89532	433206					
1042	G	3102	2e PET ARGOS NOVA STG 10 ZZ		5/9/2011 09:11	1/2/2014 14:06	84030	433755	65	BB		ARGOS	
1044	G	3104	PET 2 BP STG 4		5/9/2011 09:11	7/2/2013 12:40	84156	433808	65	BB		PET 2 BP STG 4	
1046	G	3106	PET 2 ARGOS NOVA STG 3 WZ		5/9/2011 09:11	1/2/2014 14:07	84344	433886	65	BB		PET 2 ARGOS STG 3 WZ	
1048	G	3108	PET 2 ARGOS NOVA STG 3 OZ		5/9/2011 09:11	1/2/2014 14:08	84524	433972	65	BB		PET 2 ARGOS STG 3 OZ	
1051	G	3111	PET 2 ARGOS NOVA		5/9/2011 09:11	1/2/2014 14:08	84600	434292	16	BB		PET 2 ARGOS	
1053	G	3113	PET 2 ARGOS NOVA		5/9/2011 09:11	1/2/2014 14:08	84658	434502	16	BB		PET 2 ARGOS	
1054	G	3114	PET 2 ARGOS NOVA STG 5		5/9/2011 09:11	1/2/2014 14:08	84732	434584	16	BB		PET 2 ARGOS STG 5	
1056	G	3116	PET 2 ARGOS NOVA		5/9/2011 09:11	1/2/2014 14:09	84678	434788	338	BB		PET 2 ARGOS	
1058	G	3118	PRNIS BP		5/9/2011 09:11	7/2/2013 12:40	84496	434800	267	BB		PRNIS BP	
1060	G	3120	PRNIS BP		5/9/2011 09:11	7/2/2013 12:40	84302	434780	261	BB		PRNIS BP	
1062	G	3122	NIEUWE MAAS ARGOS NOVA KADE 8		5/9/2011 09:11	1/2/2014 14:09	84116	434774	256	SB		ARGOS	
1064	G	3124	PRNIS HBR		5/9/2011 09:11	7/2/2013 12:40	83926	434702	253	BB		PRNIS HBR	
1065	G	3125	PRNIS HBR		5/9/2011 09:11	7/2/2013 12:40	83830	434672	251	BB		PRNIS HBR	
1067	G	3127	PRNIS HBR		5/9/2011 09:11	7/2/2013 12:40	83644	434598	245	BB		PRNIS HBR	
1069	G	32	WAALH B 32 MARCOR	"290 11,65 KOP OOST/WEST IOM WC OOST (STUIVEN) LENGTE > 240 IOM WC OOST"	5/9/2011 09:11	7/2/2013 12:40	89776	433320	65			WAALH B 32 MARCOR	
1073	G	3203	PRNIS HBR		5/9/2011 09:11	7/2/2013 12:40	83224	434408	249	BB		PRNIS HBR	
1075	G	3205	PET 1 SHELL		5/9/2011 09:11	7/2/2013 12:40	83206	434326	125	SB		PET 1 SHELL	
1104	G	3234	PET 1 SHELL 8		5/9/2011 09:11	7/2/2013 12:40	83088	433272	215	SB		PET 1 SHELL 8	
1106	G	3236	PET 1 SHELL		5/9/2011 09:11	7/2/2013 12:40	82964	433094	316	SB		PET 1 SHELL	
1108	G	3238	PET 1 SHELL 5		5/9/2011 09:11	7/2/2013 12:40	82898	433218	36	BB		PET 1 SHELL 5	
1110	G	3240	PET 1 SHELL 4		5/9/2011 09:11	7/2/2013 12:40	83018	433374	36	BB		PET 1 SHELL 4	
1112	G	3242	PET 1 SHELL		5/9/2011 09:11	7/2/2013 12:40	83072	433540	35	BB		PET 1 SHELL	
1113	G	3243	PET 1 SHELL 3		5/9/2011 09:11	7/2/2013 12:40	83190	433628	35	BB		PET 1 SHELL 3	
1115	G	3245	PET 1 SHELL 2		5/9/2011 09:11	7/2/2013 12:40	83228	433808	350	BB		PET 1 SHELL 2	
1117	G	3247	PET 1 SHELL 1		5/9/2011 09:11	7/2/2013 12:40	83198	433988	350	BB		PET 1 SHELL 1	
1119	G	3249	PET 1 KOOLE 9		5/9/2011 09:11	7/2/2013 12:40	83040	434162	305	BB		PET 1 KOOLE 9	
9168	G	8956	PR.AMALIAH LOSWAL D		6/7/2011 17:41	7/2/2013 12:40	58664	440502		BB		PR.AMALIAH LOSWAL D	
9169	O	9744	PR.MARGRIETHAVEN		6/7/2011 17:41	7/2/2013 12:40	60418	442158					
9170	O	9745	PR.AMALIAHAVEN		6/7/2011 17:41	7/2/2013 12:40	58960	440846					
9171	O	9746	PR.ARIANEKANAAL		6/7/2011 17:41	7/2/2013 12:40	59722	442766					
9172	O	9747	PR.ALEXIAHAVEN		6/7/2011 17:41	7/2/2013 12:40	58434	443286					
9318	O	5681	VERVALLEN LIGPL	VOORHEEN: MACAE	7/29/2011 14:41	7/2/2013 12:40	56000	448500					
9320	O	9753	DORDR WILHH BOEI 4-8	D956 310 MTR LENGTE MAX 260 MTR	8/1/2011 16:41	7/2/2013 12:40	103714	423146					
9371	O	5687	VERVALLEN LIGPL	VOORHEEN: COVENAS	8/3/2011 14:41	7/2/2013 12:40	56000	448500					
9520	O	5690	VERVALLEN LIGPL	VOORHEEN: ALVHEIM FIELD	8/24/2011 14:41	7/2/2013 12:40	56000	448500					
9620	O	9755			9/8/2011 14:41	7/2/2013 12:40	102940	423082	358	BB		DORDR PWA KADE	
9621	O	9756	RYNHV OBR		9/8/2011 17:41	7/2/2013 12:40	93244	435422				RYNHV OBR	
9870	O	6565	DORDR MERW2 DEGROOT	D 565	10/13/2011 17:41	7/2/2013 12:40	109168	425648	282	BB			
9871	O	6566	DORDR MERW2 DEGROOT	D-566	10/13/2011 17:41	7/2/2013 12:40	109088	425666	282	BB		DORDR MERW2 DEGROOT	
9872	O	6567	DORDR MERW2 DEGROOT	D-567	10/13/2011 17:41	7/2/2013 12:40	109002	425684	282	BB			
633	G	2530	WAALH P7 HOOGERW ZZ	"4 PALEN LOS VAN DE KADE, GEEN VERBINDING MET DE WAL"	5/9/2011 09:11	7/2/2013 12:40	89280	433644	63	BB		WAALH P7 HOOGERW ZZ	
637	G	2534	GEEN LIGPLAATS	WAALH P7 MT ZZ SCHUINE GLOOING	5/9/2011 09:11	7/2/2013 12:40	89698	433894	63				
640	G	2537	WAALH P7 UNIPORT NZ		5/9/2011 09:11	7/2/2013 12:40	89682	434136	243	SB	4-Jan	WAALH P7 UNIPORT NZ	
642	G	2539	WAALH P7 UNIPORT NZ		5/9/2011 09:11	7/2/2013 12:40	89490	434038	243	SB	13-Sep	WAALH P7 UNIPORT NZ	
644	G	2540	WAALH P7 UNIPORT NZ		5/9/2011 09:11	7/2/2013 12:40	89400	433994	243	SB	14-17	WAALH P7 UNIPORT NZ	
646	G	2542	WAALH P7 UNIPORT NZ		5/9/2011 09:11	7/2/2013 12:40	89222	433904	243	SB	23-27	WAALH P7 UNIPORT NZ	
648	G	2544	WAALH P7 UNIPORT NZ		5/9/2011 09:11	7/2/2013 12:40	89044	433814	243	SB	32-37	WAALH P7 UNIPORT NZ	
650	G	2546	GEEN LIGPLAATS	EX WAALH KOOREN J SLEEP SCHUINE GLOOING	5/9/2011 09:11	7/2/2013 12:40	88908	433868	333				
654	G	255	KOUSH HATENBOER NEPT		5/9/2011 09:11	7/2/2013 12:40	89702	435510	238	BB		KOUSH HATENBOER NEPT	
656	G	2551	WAALH P6 UNIPORT ZZ		5/9/2011 09:11	7/2/2013 12:40	89298	434146	63	BB	16-19	WAALH P6 UNIPORT ZZ	
658	G	2553	WAALH P6 UNIPORT ZZ		5/9/2011 09:11	7/2/2013 12:40	89476	434236	63	BB	10-Jun	WAALH P6 UNIPORT ZZ	
660	G	2555	GEEN LIGPLAATS	WAALH P6 HANNO ZZ SCHUINE GLOOING	5/9/2011 09:11	7/2/2013 12:40	89580	434368	337				
663	G	2558	GEEN LIGPLAATS	WAALH P5 SCHUINE GLOOING	5/9/2011 09:11	7/2/2013 12:40	89426	434606	324				
667	G	2570	WAALH P5 UNIPORT NZ	WAS STEINWEG	5/9/2011 09:11	7/2/2013 12:40	89042	434572	252	SB	16-19	WAALH P5 UNIPORT NZ	
670	G	2573	WAALH P5 UNIPORT NZ	WAS STEINWEG	5/9/2011 09:11	7/2/2013 12:40	88772	434440	243	BB	30-34	WAALH P5 UNIPORT NZ	
673	G	2576	WAALH HEYPL METAAL		5/9/2011 09:11	7/2/2013 12:40	88650	434574	66	BB	5-Jan	WAALH HEYPL METAAL	
675	G	2578	WAALH HEYPL METAAL		5/9/2011 09:11	7/2/2013 12:40	88834	434656	66	BB	13-Nov	WAALH HEYPL METAAL	
677	G	258	KOUSH HBR		5/9/2011 09:11	7/2/2013 12:40	89612	435500	58	SB		KOUSH HBR	
679	G	2581	WAALH HEYPL BROEKMAN		5/9/2011 09:11	7/2/2013 12:40	89108	434780	66	BB	25-28	WAALH HEYPL BROEKMAN	
681	G	2583	WAALH HEYPL BROEKMAN		5/9/2011 09:11	7/2/2013 12:40	89290	434862	66	BB	34-38	WAALH HEYPL BROEKMAN	
683	G	2585	GEEN LIGPLAATS	WAALH HEYPL OPENB LP	5/9/2011 09:11	7/2/2013 12:40	89254	434940	245				
686	G	2588	SLEEP NZ HBR		5/9/2011 09:11	7/2/2013 12:40	89146	435008	83	BB		SLEEP NZ HBR	
688	G	259	YSELK NM CJ		5/9/2011 09:11	7/2/2013 12:40	89550	435456	46	SB		YSELK NM CJ	
690	G	2591	WAALH HEYPL BARIS NM		5/9/2011 09:11	7/2/2013 12:40	89058	435108	89	BB		WAALH HEYPL BARIS NM	
692	G	2593	WAALH HEYPL BARIS NM		5/9/2011 09:11	7/2/2013 12:40	88858	435094	263	BB		WAALH HEYPL BARIS NM	
694	G	2595	DOKHV HBR		5/9/2011 09:11	7/2/2013 12:40	88772	434994	176	SB		DOKHV HBR	
696	G	2597	DOKHV HBR		5/9/2011 09:11	7/2/2013 12:40	88788	434798	305	SB		DOKHV HBR	
698	G	2599	DOKHV HBR		5/9/2011 09:11	7/2/2013 12:40	88682	434886	353	BB		DOKHV HBR	
699	G	26	WAALH B 26	286 13.15 MAX LENGTE 230 MTR	5/9/2011 09:11	7/2/2013 12:40	90386	433442	287			WAALH B 26	
702	G	2601	DOKHV HBR		5/9/2011 09:11	7/2/2013 12:40	88592	434832	353	BB		DOKHV HBR	
704	G	2603	DOKHV HBR		5/9/2011 09:11	7/2/2013 12:40	88522	434754	353	BB		DOKHV HBR	
706	G	2605	DOKHV NM HBR		5/9/2011 09:11	7/2/2013 12:40	88404	435038	265	BB		DOKHV NM HBR	
733	G	2632	HEYSH HBR		5/9/2011 09:11	7/2/2013 12:40	87824	434782	339	BB		HEYSH HBR	
735	G	2634	QUARANTAINEWEG	QUARANTAINEWEG	5/9/2011 09:11	7/2/2013 12:40	87674	434778		BB			
737	G	2636	QUARANTAINEWEG	QUARANTAINEWEG	5/9/2011 09:11	7/2/2013 12:40	87482	434696	249	BB			
739	G	2638	WERKH HBR		5/9/2011 09:11	7/2/2013 12:40	87422	434592	153	SB		WERKH HBR	
741	G	264	YSELH CJ ZZ		5/9/2011 09:11	7/2/2013 12:40	89752	435698	238	BB	6-Jan	YSELH CJ ZZ	
743	G	2641	WERKH STEMAT		5/9/2011 09:11	7/2/2013 12:40	87608	434426	69	SB		WERKH STEMAT	
745	G	2643	WERKH BLOM		5/9/2011 09:11	7/2/2013 12:40	87792	434506	68	SB		WERKH BLOM	
747	G	2645	WERKH HBR BNI		5/9/2011 09:11	7/2/2013 12:40	87898	434354	153	SB		WERKH HBR BNI	
749	G	2647	WERKH DOUANE		5/9/2011 09:11	7/2/2013 12:40	87924	434168	290	SB		WERKH DOUANE	
751	G	2649	WERKH SMIT TRANS		5/9/2011 09:11	7/2/2013 12:40	87626	434262	290	BB		WERKH SMIT TRANS	
753	G	2650	WERKH SMIT TRANS		5/9/2011 09:11	7/2/2013 12:40	87640	434294	290	BB		WERKH SMIT TRANS	
755	G	2652	WERKH HBR		5/9/2011 09:11	7/2/2013 12:40	87446	434342	333	BB		WERKH HBR	
756	G	2653	WERKH HBR		5/9/2011 09:11	7/2/2013 12:40	87396	434442	333	BB		WERKH HBR	
758	G	2655	WERKH PROGECO		5/9/2011 09:11	7/2/2013 12:40	87306	434622	333	BB		WERKH PROGECO	
760	G	2657	WERKH NM HBR		5/9/2011 09:11	7/2/2013 12:40	87122	434578	251	BB		WERKH NM HBR	
762	G	2659	EEMHV HBR		5/9/2011 09:11	7/2/2013 12:40	87050	434464	153	SB		EEMHV HBR	
764	G	2660	EEMHV HBR		5/9/2011 09:11	7/2/2013 12:40	87096	434376	153	SB		EEMHV HBR	
766	G	2662	EEM 1 ARCELORMITTAL		5/9/2011 09:11	7/2/2013 12:40	87208	434242	290	SB		EEM 1 ARCELORMITTAL	
768	G	2664	EEM 1 ARCELORMITTAL		5/9/2011 09:11	7/2/2013 12:40	87396	434174	110	SB		EEM 1 ARCELORMITTAL	
770	G	2666	EEM 1 HBR		5/9/2011 09:11	7/2/2013 12:40	87604	434118	110	SB		EEM 1 HBR	
772	G	2668	EEM 1 HBR		5/9/2011 09:11	7/2/2013 12:40	87790	434050	110	SB		EEM 1 HBR	
774	G	267	YSELH HIWA		5/9/2011 09:11	7/2/2013 12:40	89558	435716	58	SB	25-31	YSELH HIWA	
775	G	2670	EEM 1 HBR		5/9/2011 09:11	7/2/2013 12:40	87972	433962	110	SB		EEM 1 HBR	
777	G	2672	EEM 1 IGAT		5/9/2011 09:11	7/2/2013 12:40	88166	433912	110	SB		EEM 1 IGAT	
779	G	2674	EEM 1 HBR		5/9/2011 09:11	7/2/2013 12:40	88354	433842	110	SB		EEM 1 HBR	
781	G	2676	EEM 1 OPENBARE LIGPL		5/9/2011 09:11	7/2/2013 12:40	88430	433712	260	BB			
10074	O	9757	GORINCHEM STIGTERSTA		11/17/2011 04:41	7/2/2013 12:40	107796	420120				GORINCHEM STIGTERSTA	
783	G	2678	EEM 1 ESCH		5/9/2011 09:11	7/2/2013 12:40	88240	433780	290	BB		EEM 1 ESCH	
785	G	268	YSELH HIWA		5/9/2011 09:11	7/2/2013 12:40	89474	435662	58	SB	18-24	YSELH HIWA	
787	G	2681	EEM 1 HBR		5/9/2011 09:11	7/2/2013 12:40	87958	433882	290	BB		EEM 1 HBR	
788	G	2682	EEM 1 UCT		5/9/2011 09:11	7/2/2013 12:40	87864	433918	290	BB		EEM 1 UCT	
790	G	2684	EEM 1 UCT PLTS 7		5/9/2011 09:11	7/2/2013 12:40	87684	434006	290	BB		EEM 1 UCT PLTS 7	
792	G	2686	EEM 1 UCT		5/9/2011 09:11	7/2/2013 12:40	87488	434056	290	BB		EEM 1 UCT	
794	G	2688	EEM 1 UCT		5/9/2011 09:11	7/2/2013 12:40	87304	434132	290	BB		EEM 1 UCT	
796	G	269	YSELH HIWA		5/9/2011 09:11	7/2/2013 12:40	89390	435608	58	SB	17-Dec	YSELH HIWA	
798	G	2691	EEMHV UCT		5/9/2011 09:11	7/2/2013 12:40	87346	433878	153	SB		EEMHV UCT	
799	G	2692	EEMHV UCT		5/9/2011 09:11	7/2/2013 12:40	87392	433790	153	SB		EEMHV UCT	
801	G	2694	FRISO HBR		5/9/2011 09:11	7/2/2013 12:40	87544	433716	110	SB		FRISO HBR	
803	G	2696	FRISO VD WETERING		5/9/2011 09:11	7/2/2013 12:40	87724	433628	110	SB		FRISO VD WETERING	
805	G	2698	GEEN LIGPLAATS	EX FRISO MALTHA GLAS SCHUINE GLOOING	5/9/2011 09:11	7/2/2013 12:40	87920	433578	110				
808	G	270	YSELH HIWA		5/9/2011 09:11	7/2/2013 12:40	89306	435556	58	SB		YSELH HIWA	
810	G	2701	FRISO HBR		5/9/2011 09:11	7/2/2013 12:40	88200	433474	110	SB		FRISO HBR	
812	G	2703	VERVALLEN LIGPL	FRISO STG 7	5/9/2011 09:11	7/2/2013 12:40	88286	433418		SB			
814	G	2705	FRISO FRISO 6	BVAART LIGPLAATS	5/9/2011 09:11	7/2/2013 12:40	88374	433390	110	SB			
817	G	2708	FRISO FRISO 3	BVAART LIGPLAATS	5/9/2011 09:11	7/2/2013 12:40	88654	433286	110	SB			
819	G	271	YSELH HIWA		5/9/2011 09:11	7/2/2013 12:40	89222	435502	58	SB		YSELH HIWA	
821	G	2711	FRISO FRISO 1	BVAART LIGPLAATS	5/9/2011 09:11	7/2/2013 12:40	88892	433174	110	SB			
823	G	2713	FRISO KLOOSTERBOER		5/9/2011 09:11	7/2/2013 12:40	88888	433036	290	BB	5-Jan	FRISO KLOOSTERBOER	
826	G	2716	FRISO HBR	"WACHTPLAATS, SAMEN MET G-2715 MAX 225 M"	5/9/2011 09:11	7/2/2013 12:40	88606	433140	290	BB	18-22	FRISO HBR	
829	G	2719	FRISO STEINWEG		5/9/2011 09:11	7/2/2013 12:40	88324	433244	290	BB	34-38	FRISO STEINWEG	
831	G	2720	FRISO STEINWEG		5/9/2011 09:11	7/2/2013 12:40	88230	433278	290	BB	39-44	FRISO STEINWEG	
833	G	2722	FRISO STEINWEG		5/9/2011 09:11	7/2/2013 12:40	88044	433348	290	BB	50-55	FRISO STEINWEG	
835	G	2724	FRISO STEINWEG WR		5/9/2011 09:11	7/2/2013 12:40	87808	433434	290	BB	61-65	FRISO STEINWEG WR	
837	G	2726	FRISO STEINWEG		5/9/2011 09:11	7/2/2013 12:40	87668	433486	290	BB	71-74	FRISO STEINWEG	
839	G	2728	EEMHV STEINWEG		5/9/2011 09:11	7/2/2013 12:40	87676	433326	154	SB		EEMHV STEINWEG	
841	G	273	LEKHV VC STAD		5/9/2011 09:11	7/2/2013 12:40	89130	435560	237	BB	39-42	LEKHV VC STAD	
843	G	2731	BEATH STEINWEG		5/9/2011 09:11	7/2/2013 12:40	87822	433134	110	SB	82-86	BEATH STEINWEG	
845	G	2733	BEATH STEINWEG		5/9/2011 09:11	7/2/2013 12:40	88010	433064	110	SB	71-76	BEATH STEINWEG	
847	G	2735	BEATH STEINWEG		5/9/2011 09:11	7/2/2013 12:40	88198	432996	110	SB	60-65	BEATH STEINWEG	
849	G	2737	BEATH STEINWEG		5/9/2011 09:11	7/2/2013 12:40	88386	432926	110	SB	52-54	BEATH STEINWEG	
851	G	2739	BEATH RST NZ		5/9/2011 09:11	7/2/2013 12:40	88574	432858	110	SB	38-43	BEATH RST NZ	
853	G	2740	BEATH RST NZ		5/9/2011 09:11	7/2/2013 12:40	88666	432822	110	SB	33-37	BEATH RST NZ	
855	G	2742	BEATH RST NZ		5/9/2011 09:11	7/2/2013 12:40	88854	432754	110	SB	"23,5-26"	BEATH RST NZ	
857	G	2744	BEATH BEA 1	BVAART LIGPLAATS DOBBERPALEN	5/9/2011 09:11	7/2/2013 12:40	88874	432608	200				
859	G	275	LEKHV HBR ZZ		5/9/2011 09:11	7/2/2013 12:40	89292	435662	238	BB	26-32	LEKHV HBR ZZ	
861	G	2754	BEATH RST ZZ		5/9/2011 09:11	7/2/2013 12:40	88692	432558	290	BB	26-31	BEATH RST ZZ	
863	G	2756	BEATH RST ZZ		5/9/2011 09:11	7/2/2013 12:40	88504	432628	290	BB	37-42	BEATH RST ZZ	
865	G	2758	BEATH RST ZZ		5/9/2011 09:11	7/2/2013 12:40	88316	432696	290	BB	48-53	BEATH RST ZZ	
867	G	276	LEKHV HBR ZZ		5/9/2011 09:11	7/2/2013 12:40	89368	435710	238	BB		LEKHV HBR ZZ	
869	G	2761	BEATH RST ZZ		5/9/2011 09:11	7/2/2013 12:40	88034	432800	290	BB	65-69	BEATH RST ZZ	
871	G	2763	EEMHV RST WACHTPLTS		5/9/2011 09:11	7/2/2013 12:40	87920	432742	333	SB		EEMHV RST WACHTPLTS	
873	G	2765	EEMHV RST WACHTPLTS		5/9/2011 09:11	7/2/2013 12:40	87920	432742	153	SB		EEMHV RST WACHTPLTS	
875	G	2767	VERVALLEN LIGPL	MARGH GHR NZ GEDEMPT	5/9/2011 09:11	7/2/2013 12:40	88142	432532		SB			
878	G	277	VERVALLEN LIGPL	LEKHV EX MEYERS GEDEMPTE HAVEN	5/9/2011 09:11	7/2/2013 12:40	89134	435564					
881	G	2772	VERVALLEN LIGPL	MARGH ECT NZ (DEMPING FASE 1)	5/9/2011 09:11	7/2/2013 12:40	75000	445000					
885	G	2776	VERVALLEN LIGPL	MARGH ECT ZZ (DEMPING FASE 1)	5/9/2011 09:11	7/2/2013 12:40	75000	445000					
888	G	2779	VERVALLEN LIGPL	MARGH ECT ZZ (DEMPING FASE 1)	5/9/2011 09:11	7/2/2013 12:40	75000	445000					
891	G	2782	VERVALLEN LIGPL	MARGH ECT ZZ GEDEMPT	5/9/2011 09:11	7/2/2013 12:40	88050	432390		BB			
894	G	2785	EEMHV RST ZZ		5/9/2011 09:11	7/2/2013 12:40	87856	432648	290	BB	124-128	EEMHV RST ZZ	
896	G	2787	EEMHV RST ZZ		5/9/2011 09:11	7/2/2013 12:40	87666	432726	290	BB	116-118	EEMHV RST ZZ	
898	G	2789	EEMHV ECT ZZ		5/9/2011 09:11	7/2/2013 12:40	87482	432786	290	BB	105-109	EEMHV ECT ZZ	
899	G	2790	EEMHV ECT ZZ		5/9/2011 09:11	7/2/2013 12:40	87388	432820	290	BB	100-104	EEMHV ECT ZZ	
901	G	2792	ALEXH ECT ZZ		5/9/2011 09:11	7/2/2013 12:40	87192	432836	263	SB	89-94	ALEXH ECT ZZ	
903	G	2794	ALEXH ECT ZZ		5/9/2011 09:11	7/2/2013 12:40	86994	432812	263	SB	79-83	ALEXH ECT ZZ	
905	G	2796	ALEXH ECT ZZ		5/9/2011 09:11	7/2/2013 12:40	86796	432788	263	SB	69-73	ALEXH ECT ZZ	
907	G	2798	ALEXH ECT ZZ		5/9/2011 09:11	7/2/2013 12:40	86596	432764	263	SB	60-63	ALEXH ECT ZZ	
909	G	28	VERVALLEN LIGPL	"PER 1-1-96 VERVALLEN, WAALH B 28 160 12,20 VRIJ HOUDEN INDIEN 29 BEZET IS"	5/9/2011 09:11	7/2/2013 12:40	89704	433028					
913	G	2803	ALEXH ECT NZ		5/9/2011 09:11	7/2/2013 12:40	86852	432982	83	BB	27-35	ALEXH ECT NZ	
915	G	2805	ALEXH INTERFOREST		5/9/2011 09:11	7/2/2013 12:40	87050	433006	83	BB	20-24	ALEXH INTERFOREST	
917	G	2807	ALEXH INTERFOREST		5/9/2011 09:11	7/2/2013 12:40	87250	433028	83	BB	14-Oct	ALEXH INTERFOREST	
919	G	2809	ALEXH INTERFOREST		5/9/2011 09:11	7/2/2013 12:40	87458	433054	353	BB	3-Jan	ALEXH INTERFOREST	
921	G	2811	EEMHV INTERFOREST		5/9/2011 09:11	7/2/2013 12:40	87416	433256	329	BB		EEMHV INTERFOREST	
924	G	2814	EEMHV PORT CONT SERV		5/9/2011 09:11	7/2/2013 12:40	87268	433508		SB		EEMHV PORT CONT SERV	
926	G	2816	VERVALLEN LIGPL	CHRIS - PRINSES CRISTINAHAVEN GEDEMPT	5/9/2011 09:11	7/2/2013 12:40	87154	433458		BB			
929	G	2819	EEMHV DAMEN DOK 1		5/9/2011 09:11	7/2/2013 12:40	87198	433734	19	BB		EEMHV DAMEN DOK 1	
8856	O	6800	GEEN LIGPLAATS		5/9/2011 09:11	7/2/2013 12:40	103920	423318	182	SB		DORDR WILHH HBR	
8857	O	6801	GEEN LIGPLAATS	MEUBELBOULEVARD	5/9/2011 09:11	7/2/2013 12:40	103948	423176	182	SB		DORDR WILHH HBR	
8859	O	6803	GEEN LIGPLAATS	MEUBELBOULEVARD	5/9/2011 09:11	7/2/2013 12:40	103954	422980	182	SB		DORDR WILHH HBR	
8860	O	6804	DORDR WILHH HBR D804		5/9/2011 09:11	7/2/2013 12:40	103874	422960	272	BB		DORDR WILHH HBR D804	
